"rowname","Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","prub","env_group","env_group_2","env_group_3"
"210","haageana",-97.434745,18.356757,"gbif",NA,191,153,68,1912,298,76,222,209,165,213,164,474,113,3,98,235,12,189,14,2.03859606163822,1.03908750960672,0.0929296716679213,-0.396144903501502,0.322377605065751,-0.084571520962253,-0.22112052604506,-0.10000915301347,0.126392335249015,0.0554016559153335,-0.0699787410180099,-0.00424630007706384,0.0229750864476718,0.171719190028154,0.0011569958666859,0.011965084145539,0.0123397546370632,-0.00678330822170378,0.00470739432937581,"Balsas","Balsas","Balsas","M_meissneri"
"211","haageana",-97.563064,19.344442,"gbif",NA,146,161,71,1776,253,29,224,163,120,165,120,476,89,4,77,230,18,199,18,-2.45285179933183,3.09276724082025,-0.543757252061956,0.341444437872741,0.0452301009312118,-0.559229700385011,0.835273163511857,0.35367341168792,-0.342336862064384,-0.211848349816966,0.112255655844266,-0.0950772718162212,0.00495589708764745,-0.0025336429315158,-0.03554836045518,0.0836543156635524,0.0149606091267938,-0.0076669721745873,-0.00883881108449816,"Haageana","Haageana","Haageana","Haageana"
"212","haageana",-97.454481,19.331691,"gbif",NA,146,157,72,1738,250,32,218,162,121,164,121,449,97,5,77,219,19,193,22,-2.69895083377037,3.08227857976222,0.0661333841279694,0.646672692450141,-0.317376418607837,-0.498183470517902,0.554516595261362,0.409518637486455,-0.274315574137853,-0.326958992183471,0.308747769584105,0.0952754576347535,0.127648733541869,-0.049972198927753,-0.0962362491209428,0.0617259931303604,0.0513269255251563,-0.0104160815476542,-0.00406649870491325,"Haageana","Haageana","Haageana","Haageana"
"213","haageana",-97.564858,19.344861,"gbif",NA,155,162,71,1880,261,35,226,173,127,174,127,474,87,5,75,221,19,189,19,-1.98288663994253,2.89628325301988,-0.641167037847467,0.029528736060433,-0.672457287954074,-0.635727204997367,0.936477955771776,0.352521793625096,-0.525505644614025,-0.311328799347255,0.15927547745822,-0.0219879444389502,0.0452458319788782,0.00994311534852298,-0.0526205132159854,0.142972313777627,0.0451016373035704,-0.014173040126372,0.00606029259480044,"Haageana","Haageana","Haageana","Haageana"
"215","haageana",-97.269048,19.545671,"gbif",NA,133,137,68,1849,231,31,200,144,107,153,107,443,95,10,70,196,33,148,39,-3.9449446967706,3.93075985061791,2.62100860544898,-2.30404580169973,-0.641965670959064,-0.267869466208983,0.783336640221333,0.296154653369093,-0.321500964629719,-0.142623919602301,0.422835314423646,0.220290308477052,0.321888144604574,-0.161855869675485,0.0451122699085562,-0.0192353680645575,0.109392990553704,-0.0120824622321084,-0.0232930863738613,"Haageana","Haageana","Haageana","Haageana"
"217","haageana",-97.495942,19.359036,"gbif",NA,129,154,72,1566,232,20,212,143,107,146,106,542,93,6,74,251,24,212,25,-4.3983721097954,3.28024542960664,0.723274706626468,0.647884291647532,0.100534149660369,-0.453482448601906,0.726431327858352,0.273994090362648,-0.252362810089341,-0.173734970897606,0.158828730477087,-0.133805550994187,-0.0628855317155056,0.0254281145014751,0.0305715940443326,0.108168971344288,-0.0142238902460514,0.0340645801275496,-0.0170055494519583,"Haageana","Haageana","Haageana","Haageana"
"218","haageana",-97.492547,19.351892,"gbif",NA,142,157,72,1703,246,28,218,158,117,160,117,450,88,4,77,219,18,192,19,-2.81122924028634,3.40180857028701,-0.0300959401520433,0.855320388854577,0.0438569245258942,-0.490808175077886,0.678499877771636,0.47006228843331,-0.287523192212517,-0.263655663010537,0.23915949285022,-0.0119063823716459,-0.00621916971626994,-0.0107778490442076,-0.0801968882792277,0.0684004019992528,0.0412733806311926,0.0136173876001396,-0.00547127204659289,"Haageana","Haageana","Haageana","Haageana"
"219","haageana",-97.84087,17.87829,"gbif",NA,184,174,71,1767,299,55,244,196,160,205,159,734,183,3,98,401,17,276,20,-0.21283090844836,-1.48710826130658,-1.94809993420014,0.666829546264235,0.419732361402924,-0.119780711601996,-0.611299376748066,0.101702280293288,-0.127299583716788,0.0779673601074729,-0.0625476281226909,0.100127222011249,0.0652830483212885,-0.168262803966659,-0.0155043402710492,0.0536832806658235,0.0415221332958628,-0.00418492508938818,-0.00774412423565176,"Balsas","Balsas","Balsas","M_conspicua"
"220","haageana",-97.496757,17.850148,"gbif",NA,151,167,69,1711,266,27,239,162,128,171,127,632,152,4,93,330,17,257,22,-2.10858212492527,0.78574888807184,-1.38923585518094,-0.354568390613411,1.46975753518467,-0.135520021025049,-0.35866201561546,-0.225088953299691,0.155352215861084,0.000943686223836129,0.0195846790900469,-0.05075952624823,0.0253800740037304,-0.140450400198784,0.0739520536024376,0.00252040130487284,-0.0201744104896736,-0.0128237207736518,-0.000878124731605714,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"221","haageana",-97.719335,18.067345,"gbif",NA,181,168,70,1878,294,54,240,193,155,203,154,673,172,3,95,355,16,276,23,-0.168850430094448,-0.794718140687846,-1.54620304344571,0.00588459862926209,0.458094926999769,-0.509067638668697,-0.39990364186141,0.293979234489011,0.121308707442613,-0.0513875401329252,0.0262509098342858,0.197909967972235,0.105624649054074,-0.188043894679635,0.0274239696574526,0.0150642352600575,0.0644302398367599,0.0124756786432243,-0.00713878199564078,"Balsas","Balsas","Balsas","M_conspicua"
"222","haageana",-97.611725,18.242501,"gbif",NA,170,164,70,1849,282,48,234,189,145,192,144,556,143,3,93,290,16,239,20,-0.434828732697388,0.670189650440199,-1.12919081093608,0.0770140967171249,0.49328644570453,-0.352818156463857,-0.311362594305415,0.260886523857041,0.0810422005590444,0.00930546295014829,0.0217402123574478,0.194273072625458,0.0902540381719998,-0.0285461139980727,-0.0707738397212119,0.0245693455672763,-0.00714321592564156,-0.0301853979039257,-0.0209242733303663,"Balsas","Balsas","Balsas","M_conspicua"
"223","haageana",-97.494064,18.044042,"gbif",NA,170,162,68,1929,283,46,237,188,144,192,142,617,147,5,93,308,19,248,26,-0.623388295988436,0.315153382346737,-0.953069031120816,-1.26499107016739,0.498069023753794,-0.36325981825863,-0.320274294511763,-0.0282332481633816,0.173035348631335,-0.0409755468378648,-0.0290039177784343,0.136853204343911,0.0239013092442219,0.0301017863052383,0.019384651771482,0.0453626216419651,-0.0355677194207772,-0.0299726285647165,0.00795685144317494,"Balsas","Balsas","Balsas","M_conspicua"
"224","haageana",-97.615,18.316111,"gbif",NA,184,162,69,1880,295,63,232,203,159,206,157,517,132,3,93,270,14,221,17,0.86768208433293,0.585883292339415,-0.872357984020712,-0.158832962063748,0.1761698612443,-0.275892223326444,0.0460332515352315,0.00699903663610915,0.0779903805713301,0.0467515560589094,-0.0342680056733443,0.166682115580116,0.14662262835938,0.0121779156775767,-0.0735607772539527,0.0374575037496721,-0.00655437776904787,-0.0407933954905604,-0.00726438693329539,"Balsas","Balsas","Balsas","M_meissneri"
"225","haageana",-97.445563,18.342407,"gbif",NA,193,154,69,1895,300,79,221,211,167,215,166,463,111,3,99,230,12,185,14,2.11094741286465,1.00071439900492,0.0810023389966563,0.0588177646197781,0.0386172399134801,0.00222994958927933,-0.408424812274309,-0.0143447653504916,0.115852296303709,0.0176433692321999,-0.0527510279513466,-0.007266348970288,0.0177152833419477,0.197194986923103,-0.0192451458904931,-0.01315965091112,0.00702205942432759,0.0204659379439683,0.00465215345124721,"Balsas","Balsas","Balsas","M_meissneri"
"226","haageana",-97.373199,18.307677,"gbif",NA,205,153,68,1966,314,91,223,215,189,228,178,447,109,3,99,227,14,167,18,3.06715987078944,0.582771851664713,0.200035378958619,-0.521570734005353,-0.447099504908295,0.325547958644908,-0.141450641715728,0.0480328444412531,0.29610545121545,0.133397004659195,0.0539747734325188,-0.0942386007773177,0.0180661626479013,-0.136360409550331,-0.0651400097950262,0.0679373706827581,-0.045013443808888,0.0959754696946073,-0.00360403021779699,"Balsas","Balsas","Balsas","M_meissneri"
"227","haageana",-97.546667,18.252222,"gbif",NA,185,160,69,1910,296,65,231,204,159,207,158,523,129,3,96,264,15,217,18,1.05617114095921,0.577588828925476,-0.718715544929285,-0.244912402301926,0.177744513851106,-0.180655775969154,-0.277352173991497,0.121903157415084,0.143089476628865,0.0868600710353961,-0.0563189655787557,0.12916102941897,0.0151475366675288,0.0806410867973357,-0.0283536827893647,0.0177552307913049,-0.012206335667782,-0.0303883375044,-0.00199996642342287,"Balsas","Balsas","Balsas","M_meissneri"
"228","haageana",-97.377319,18.317129,"gbif",NA,212,154,68,1969,321,97,224,221,184,235,184,404,101,2,101,207,12,152,14,3.76476286447446,0.772820761186574,-0.011835612777576,-0.286973378382828,-0.40620443734146,0.469415976363737,-0.14756561269609,0.0589324959088881,0.241009269170833,0.200046164090857,-0.0504639066569177,-0.0259441862848099,0.00933634812135088,0.0158565129885824,0.0598952295249119,-0.142069870005004,0.102783719161092,0.0554447579803959,0.0101429062542834,"Balsas","Balsas","Balsas","M_meissneri"
"229","haageana",-97.373543,18.315174,"gbif",NA,208,154,69,1973,316,93,223,217,180,231,180,428,105,3,100,217,13,161,16,3.15455973909685,0.723772625235038,0.0617024931190431,-0.0844474255743675,-0.663119217544255,0.314815046754042,-0.373318683743486,0.112794171146163,0.151104134942337,0.0386584073717997,0.0421482482291029,-0.0124374540561314,-0.0241417244235127,0.0251335059365392,0.0389327182177999,-0.134415671380772,0.113003031173565,0.0855408608331483,0.00492572496152339,"Balsas","Balsas","Balsas","M_meissneri"
"231","haageana",-97.45079,18.342794,"gbif",NA,194,154,69,1891,303,80,223,213,169,216,168,456,110,3,98,227,12,183,14,2.19956695781561,0.972625673996961,0.00565691310981248,0.05228903865857,-0.0790029167585775,0.0307074433472832,-0.26766193427567,-0.0495355511389374,0.121870350426667,0.0267033085536339,0.00205554992518473,0.0635260737304802,-0.0257835417974786,0.182009417372939,-0.0311726244418148,-0.0138501447648651,-0.0211360444923542,-0.0146696055604286,-0.00736821267376667,"Balsas","Balsas","Balsas","M_meissneri"
"232","haageana",-97.680924,18.002938,"gbif",NA,168,169,70,1806,283,42,241,180,143,189,142,674,166,4,96,354,19,266,22,-1.13465748107906,-0.284997655069018,-1.56847446232291,-0.0846014494155305,0.724949646259835,-0.219353398222181,-0.692657449858583,0.0374893443073708,-0.00853289520657692,0.0926051552685809,-0.0202569386046997,0.0602332249145489,-0.014780938277155,-0.140296085559794,0.0425013633196282,-0.00329991049038291,-0.00133676847410649,0.0126551766096155,0.00422068723420797,"Balsas","Balsas","Balsas","M_conspicua"
"234","haageana",-97.717302,18.515156,"gbif",NA,169,166,71,1780,281,49,232,186,144,189,143,545,131,3,90,282,15,232,18,-0.677732814827569,0.969689996617032,-1.14306900966908,0.675155727411095,0.219159696109584,-0.317652673565416,-0.0393470639177,0.210311948879265,-0.0231548197969708,-0.0811450110258668,0.0302769071775242,0.0740128293545343,0.106624448731314,-0.0180813008330795,-0.0355628860523631,0.00832349293436261,-0.0323145659598912,-0.0157386850499919,0.00438328609096859,"Balsas","Balsas","Balsas","M_conspicua"
"235","haageana",-97.511258,18.332594,"gbif",NA,197,157,69,1907,306,80,226,216,171,219,170,442,109,3,101,222,12,179,13,2.4776402660735,0.889247152232105,-0.314809488832924,0.0594049189848987,-0.117932349953325,0.197411144258762,-0.53814142923491,-0.132933162838046,0.142155284600227,0.0874262552664942,-0.0802362827339113,0.013054366336042,-0.0234401434100285,0.220142957464295,-0.0602895960526695,-0.00830366426282947,-0.00320984089758394,0.00227014084861409,0.009852733172804,"Balsas","Balsas","Balsas","M_meissneri"
"236","haageana",-97.783292,18.487568,"gbif",NA,169,167,71,1769,282,47,235,186,144,189,143,579,142,3,91,301,15,243,18,-0.781820395393557,0.618191121867427,-1.32627847289317,0.671372631607084,0.376088666149835,-0.342280307557264,-0.135585094922846,0.162957457432815,-0.043792092370291,-0.0666618585351217,0.0543879116452443,0.141900365986086,0.0750884951191437,-0.0387546035080948,-0.0293210675471359,0.0205836149368334,-0.0366602146188753,-0.0182368151813688,0.00581834679113597,"Balsas","Balsas","Balsas","M_conspicua"
"237","haageana",-97.871223,17.956656,"gbif",NA,191,173,70,1809,306,62,244,203,166,212,165,733,180,2,99,400,12,274,18,0.681938921180945,-1.58090722249109,-1.99297438858919,0.483192656885169,0.729773610397176,-0.21708200061935,-0.361356682657339,0.0627375770572401,-0.0358993097420978,-0.0913222246113155,-0.0722974738060959,0.0426718878501201,0.115560951148979,-0.124845172843471,0.0317392017991627,0.0503457288993888,0.0399948334372021,-0.0112655533263954,0.00785870055147948,"Balsas","Balsas","Balsas","M_conspicua"
"238","haageana",-97.261264,17.693223,"gbif",NA,141,159,70,1454,253,28,225,148,132,159,120,883,189,8,87,476,33,307,47,-4.79879353905022,-1.10089729558444,0.601271325468964,-0.647379900035569,0.734415217816637,0.167602227059982,-0.211746108872901,0.0270672157031142,0.422128045180234,0.0499076660194826,-0.00443799616434405,-0.0846816688876706,0.00865882859732159,-0.233917080694882,-0.0234991743051484,0.083900209652745,-0.168849369206929,0.0436890740272648,-0.00581524894559832,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"240","haageana",-97.267639,17.692722,"gbif",NA,145,162,70,1489,258,29,229,152,125,163,124,795,172,6,87,424,27,287,39,-3.97738556660885,-0.351710474054509,-0.0656678761768104,-0.259009009343691,0.961734430312349,0.13123476077898,0.032353898387538,0.0513906455733301,0.35917897454978,0.00399733891818721,-0.0202013847609591,-0.0143737694580906,0.0283124534998363,-0.136937337846492,0.112785717488839,-0.0548125728452591,-0.0239429276086797,-0.0261669292514955,-0.0101388842516291,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"241","haageana",-97.233056,17.677361,"gbif",NA,140,158,70,1431,252,28,224,147,131,158,120,907,192,9,87,490,34,310,50,-5.06417462895745,-1.29035352203186,0.825308320800898,-0.775157067980091,0.617644262654133,0.230997987472056,-0.292400045032877,-0.0864073468044916,0.449240367477212,-0.0424280688272098,0.0185099971536069,-0.0905809956804945,0.00251471465779679,-0.184575330728099,-0.0215204214852306,0.0631930359956975,-0.161004544348991,0.0307490146769898,-0.0146169786180499,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"242","haageana",-97.322651,17.723944,"gbif",NA,156,165,68,1744,273,32,241,166,132,176,131,564,122,4,87,283,15,221,21,-1.48759294369369,1.53880556241172,-1.35706218544223,-0.781335967954647,1.0375716090174,0.014458246132974,0.519582908950623,-0.382116518803513,0.138819096748886,-0.130607998906065,0.121142279585075,-0.0367809183854531,-0.0641347037500849,-0.117834609643268,0.128354409162431,-0.000248089606382291,-0.0351031104361836,-0.0198088900532887,0.00189236019287618,"unknown","Oaxacana","Oaxacana","Oaxacana"
"243","haageana",-97.256457,17.691261,"gbif",NA,136,156,70,1394,246,26,220,141,127,153,116,997,207,11,86,539,40,329,58,-6.06657194075043,-1.90089142330991,1.41207551632277,-1.1773607928281,0.406772480622258,0.24724944958178,-0.467396704848142,-0.0893241923752095,0.443466227813088,-0.029864708882778,-0.0350997658844464,-0.129033418061674,0.024330988696903,-0.172820594760473,-0.000685152778059001,0.0456500215172043,-0.148698132625188,0.033935574329531,0.00206359115993023,"unknown","Oaxacana","Oaxacana","Oaxacana"
"244","haageana",-97.923933,18.409924,"gbif",NA,193,168,71,1756,308,72,236,204,170,214,169,626,158,3,95,354,10,247,15,0.967521425775149,-0.823095348394442,-1.29417436731911,1.05175070869852,0.0323252881232177,-0.232812283876371,-0.0688676811812408,-0.186172895291328,-0.115899395300488,-0.246759200624139,0.140621190161278,0.0706651866954978,0.138174239908608,-0.142686431685457,-0.030525834460132,-0.0753808691717094,0.0150695910708539,-0.00925380783284509,-0.0180842790031506,"Balsas","Balsas","Balsas","M_conspicua"
"246","haageana",-97.43129,18.361412,"gbif",NA,187,153,69,1897,294,73,221,198,161,209,161,491,117,4,98,242,13,194,16,1.42141297272768,1.02358506774585,0.190776554545726,-0.150651503955883,0.125011942260389,-0.105448121276585,-0.528570752890919,-0.101916272857706,0.0888602619315488,-0.076449445561216,0.0813439912415022,-0.0721401878749219,-0.0254914941827789,0.0448756065795749,0.0730969426405464,-0.0620821874316084,0.0690174778799469,0.0612712982078188,-0.00647772885614811,"Balsas","Balsas","Balsas","M_meissneri"
"247","haageana",-97.319904,17.724639,"gbif",NA,156,165,68,1744,273,32,241,166,132,176,131,564,122,4,87,283,15,221,21,-1.48759294369369,1.53880556241172,-1.35706218544223,-0.781335967954647,1.0375716090174,0.014458246132974,0.519582908950623,-0.382116518803513,0.138819096748886,-0.130607998906065,0.121142279585075,-0.0367809183854531,-0.0641347037500849,-0.117834609643268,0.128354409162431,-0.000248089606382291,-0.0351031104361836,-0.0198088900532887,0.00189236019287618,"unknown","Oaxacana","Oaxacana","Oaxacana"
"248","haageana",-97.271806,17.6855,"gbif",NA,143,161,70,1453,256,29,227,150,124,161,122,832,179,7,87,445,30,297,42,-4.41101322475339,-0.654199563666043,0.234635826697073,-0.397250087972056,0.870857704120429,0.161504866966862,-0.0760492761283822,-0.026325063624878,0.369197108649242,0.0684217554183094,-0.0682182826707219,-0.0231285657207134,0.0325947071865701,-0.118527398563328,0.112498352268989,-0.073729537153354,-0.0570092811743297,-0.0148274279541608,-0.00820757063203988,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"250","haageana",-97.435413,18.378655,"gbif",NA,193,153,69,1917,300,79,221,212,167,215,166,459,109,3,97,228,12,184,14,2.09882986780066,1.0871366805892,0.118769592042738,-0.0018115787294708,-0.0658390862393615,-0.109514588340346,-0.231984511149361,0.0471260740360422,0.062942743373429,-0.0176497776059659,-0.00212373858728376,0.0443176124399457,-0.00848901801242923,0.185980265081687,-0.0377898261266952,-0.00184635960392005,0.00447371530127673,0.00198462471200447,-8.08939377311964e-05,"Balsas","Balsas","Balsas","M_meissneri"
