"Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","env_group_3","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"haageana",-97.1721388888889,17.57125,"herbarios",NA,154,164,70,1453,268,37,231,161,134,171,133,675,147,5,89,363,18,247,31,"Oaxacana",-2.92690096154779,-0.306385373797389,-0.2485192511333,0.295057921651876,-0.627193183071252,-0.445305826272916,-0.231488227069248,-0.37956225786611,-0.632927951247735,-0.417751904916218,0.00805524432729794,-0.111467587373786,0.136755483155068,-0.000395308988444115,-0.0638838407831914,-0.0324047381323883,-0.048912625725264,0.0034138232286476,0.00985372566394687
"albilanata",-99.190316,19.313985,"gbs","Jardin Botanico",155,172,68,2092,272,22,250,168,126,178,126,853,181,6,94,505,24,239,24,"San_angelensis",-2.4857590854529,-1.42174133497438,-1.79027499968972,-2.48560114892116,-0.678756112318123,0.134663939915579,-0.857699867400865,0.789149481562365,1.40396253938674,0.0276789611212233,0.153194808980761,-0.352246605847875,-0.391772493147668,0.187693620734862,0.0121369459976172,0.20125683173031,-0.00642654230453748,0.0614544824732763,0.0284029012766583
"albilanata",-99.190316,19.313985,"gbs","Espacio escultorico tejido",155,172,68,2092,272,22,250,168,126,178,126,853,181,6,94,505,24,239,24,"San_angelensis",-2.4857590854529,-1.42174133497438,-1.79027499968972,-2.48560114892116,-0.678756112318123,0.134663939915579,-0.857699867400865,0.789149481562365,1.40396253938674,0.0276789611212233,0.153194808980761,-0.352246605847875,-0.391772493147668,0.187693620734862,0.0121369459976172,0.20125683173031,-0.00642654230453748,0.0614544824732763,0.0284029012766583
"haageana",-97.6491388888889,18.2133055555556,"gbs","CC027",167,166,70,1824,280,44,236,185,143,188,141,584,154,4,95,310,17,248,21,"M_conspicua",-1.01085919006983,-0.00372103642589277,-1.25776036701206,-0.152023021892537,-0.403714599276481,0.405387611949139,-0.496740325572063,0.461028495313839,-0.0675403214556822,0.0379747850805333,-0.0293967403392729,0.14311546563472,0.154691362073987,0.0324916199836634,0.0595002912607926,-0.00610251553488618,-0.0166950024668493,0.0153120250353676,0.00335526397084464
"haageana",-97.6491388888889,18.2133055555556,"gbs","CC027",167,166,70,1824,280,44,236,185,143,188,141,584,154,4,95,310,17,248,21,"M_conspicua",-1.01085919006983,-0.00372103642589277,-1.25776036701206,-0.152023021892537,-0.403714599276481,0.405387611949139,-0.496740325572063,0.461028495313839,-0.0675403214556822,0.0379747850805333,-0.0293967403392729,0.14311546563472,0.154691362073987,0.0324916199836634,0.0595002912607926,-0.00610251553488618,-0.0166950024668493,0.0153120250353676,0.00335526397084464
"haageana",-97.6956388888889,18.0843611111111,"gbs","CC028",174,168,70,1845,287,47,240,191,149,195,147,653,167,4,95,345,18,268,23,"M_conspicua",-0.802116487906318,-0.895103085308937,-1.43412790998257,-0.256709995007188,-0.241694990767006,0.532069481339702,-0.331021477117912,0.491525019935811,-0.0427220477379065,0.0631905027157144,0.000984095311423428,0.227068542011382,0.0978173579269613,0.0517794887817274,0.048911844091645,-0.0492384048414593,0.0235471028647674,0.0010065641711719,0.0109986788866637
"haageana",-97.6956388888889,18.0843611111111,"gbs","CC028",174,168,70,1845,287,47,240,191,149,195,147,653,167,4,95,345,18,268,23,"M_conspicua",-0.802116487906318,-0.895103085308937,-1.43412790998257,-0.256709995007188,-0.241694990767006,0.532069481339702,-0.331021477117912,0.491525019935811,-0.0427220477379065,0.0631905027157144,0.000984095311423428,0.227068542011382,0.0978173579269613,0.0517794887817274,0.048911844091645,-0.0492384048414593,0.0235471028647674,0.0010065641711719,0.0109986788866637
"albilanata",-97.2167222222222,17.4888055555556,"gbs","CC033",162,172,73,1364,277,42,235,169,143,178,142,570,122,4,88,287,16,218,23,"Oaxacana",-2.35429169898174,0.492191930499077,-1.27669779398965,2.15124648768854,0.403808328444107,-0.636682639713187,-0.158776082927327,-0.598250470396134,-0.4527040730227,-0.268017761495212,-0.0790859736235018,0.00203632023748673,0.046870423696551,0.0206934724446201,0.00572817552046891,-0.104407920073915,-0.0049634731906793,-0.0581108272437518,-0.0025211586108645
"albilanata",-97.2167222222222,17.4888055555556,"gbs","CC033",162,172,73,1364,277,42,235,169,143,178,142,570,122,4,88,287,16,218,23,"Oaxacana",-2.35429169898174,0.492191930499077,-1.27669779398965,2.15124648768854,0.403808328444107,-0.636682639713187,-0.158776082927327,-0.598250470396134,-0.4527040730227,-0.268017761495212,-0.0790859736235018,0.00203632023748673,0.046870423696551,0.0206934724446201,0.00572817552046891,-0.104407920073915,-0.0049634731906793,-0.0581108272437518,-0.0025211586108645
"albilanata",-97.2078888888889,17.4728055555556,"gbs","CC034",161,171,72,1358,277,42,235,168,142,177,142,584,127,4,89,300,16,224,23,"Oaxacana",-2.28430365100035,0.322940285276904,-1.14720183991914,1.73499222421895,0.0299436897846968,-0.686453092097807,-0.248061370807372,-0.708273591611313,-0.574303456175818,-0.18038471064136,-0.0229816294774478,-0.0416933090854369,0.0787802801453318,0.0328600699031186,-0.0252231876492488,-0.0971713385170165,-0.0282108217280957,-0.0131191893947035,-0.00741462569374231
"albilanata",-97.2078888888889,17.4728055555556,"gbs","CC034",161,171,72,1358,277,42,235,168,142,177,142,584,127,4,89,300,16,224,23,"Oaxacana",-2.28430365100035,0.322940285276904,-1.14720183991914,1.73499222421895,0.0299436897846968,-0.686453092097807,-0.248061370807372,-0.708273591611313,-0.574303456175818,-0.18038471064136,-0.0229816294774478,-0.0416933090854369,0.0787802801453318,0.0328600699031186,-0.0252231876492488,-0.0971713385170165,-0.0282108217280957,-0.0131191893947035,-0.00741462569374231
"albilanata",-97.0455,17.4365,"gbs","CC035",168,164,71,1431,282,52,230,175,150,186,148,656,134,5,89,355,19,228,25,"Oaxacana",-1.84320716865921,-0.299532119142977,-0.165849288997767,1.02013084075993,0.158997907245205,-0.498106557906788,-0.127262616490664,-0.696433613786867,-0.295097109055856,-0.0785871419653074,0.00508082528818088,-0.0705108614997068,-0.11583430727058,0.013149396857766,-0.00711910574720274,0.000218090284261334,-0.0398957478785586,-0.0210603224140103,-0.020554176035812
"albilanata",-97.0455,17.4365,"gbs","CC035",168,164,71,1431,282,52,230,175,150,186,148,656,134,5,89,355,19,228,25,"Oaxacana",-1.84320716865921,-0.299532119142977,-0.165849288997767,1.02013084075993,0.158997907245205,-0.498106557906788,-0.127262616490664,-0.696433613786867,-0.295097109055856,-0.0785871419653074,0.00508082528818088,-0.0705108614997068,-0.11583430727058,0.013149396857766,-0.00711910574720274,0.000218090284261334,-0.0398957478785586,-0.0210603224140103,-0.020554176035812
"albilanata",-97.1041666666667,17.45975,"gbs","CC038",161,166,72,1380,275,45,230,167,143,178,141,588,132,4,90,318,14,222,22,"Oaxacana",-2.07145027313343,0.389155512461849,-0.701070852748644,1.82042634226357,-0.28317981898577,-0.547737113019828,-0.350610341334323,-0.547763047380219,-0.416447509518364,-0.391813898929772,-0.135311272875157,-0.0680558087979981,0.0635809567140975,0.0389397715163406,-0.0154004549692293,0.000300656107556868,-0.0411623540895021,-0.0554317176143664,-0.00604565831665266
"albilanata",-97.1041666666667,17.45975,"gbs","CC038",161,166,72,1380,275,45,230,167,143,178,141,588,132,4,90,318,14,222,22,"Oaxacana",-2.07145027313343,0.389155512461849,-0.701070852748644,1.82042634226357,-0.28317981898577,-0.547737113019828,-0.350610341334323,-0.547763047380219,-0.416447509518364,-0.391813898929772,-0.135311272875157,-0.0680558087979981,0.0635809567140975,0.0389397715163406,-0.0154004549692293,0.000300656107556868,-0.0411623540895021,-0.0554317176143664,-0.00604565831665266
"albilanata",-97.2948333333333,17.2669166666667,"gbs","CC039",169,175,73,1376,284,46,238,176,150,185,149,830,173,6,89,458,26,305,30,"Oaxacana",-3.14472924834818,-2.59001423175809,-0.809006210690912,1.60601518080806,0.807835754692298,0.147786429452016,-0.194228604135815,-0.306176087771912,-0.193194768020446,0.351465536783348,0.160531495331398,0.000669450278438884,-0.140538843885569,0.06161380716152,0.00107459441043733,-0.0297612559491339,-0.0103217660073701,0.00457330378486232,0.00509762283964985
"albilanata",-97.2948333333333,17.2669166666667,"gbs","CC039",169,175,73,1376,284,46,238,176,150,185,149,830,173,6,89,458,26,305,30,"Oaxacana",-3.14472924834818,-2.59001423175809,-0.809006210690912,1.60601518080806,0.807835754692298,0.147786429452016,-0.194228604135815,-0.306176087771912,-0.193194768020446,0.351465536783348,0.160531495331398,0.000669450278438884,-0.140538843885569,0.06161380716152,0.00107459441043733,-0.0297612559491339,-0.0103217660073701,0.00457330378486232,0.00509762283964985
"haageana",-97.7016111111111,17.7289722222222,"gbs","CC045",176,174,70,1813,292,46,246,188,151,198,151,766,172,5,93,410,19,277,26,"M_conspicua",-1.20714265893554,-1.84277012531248,-1.71728236690428,-0.440038273394005,0.112082459859238,0.42827576593014,-0.264238892045827,0.0812642426085439,0.177433730280879,-0.113667710757076,0.121489565396923,-0.000885054026612123,-0.0194812085379359,0.0819763803866321,-0.0280521803331654,-0.0618861298053625,0.0552299384130634,-0.0164149453198805,-0.0296100474235499
"haageana",-97.7016111111111,17.7289722222222,"gbs","CC045",176,174,70,1813,292,46,246,188,151,198,151,766,172,5,93,410,19,277,26,"M_conspicua",-1.20714265893554,-1.84277012531248,-1.71728236690428,-0.440038273394005,0.112082459859238,0.42827576593014,-0.264238892045827,0.0812642426085439,0.177433730280879,-0.113667710757076,0.121489565396923,-0.000885054026612123,-0.0194812085379359,0.0819763803866321,-0.0280521803331654,-0.0618861298053625,0.0552299384130634,-0.0164149453198805,-0.0296100474235499
"haageana",-97.4596111111111,18.4473888888889,"gbs","CC023",178,154,70,1800,283,64,219,195,153,198,152,491,108,4,92,242,14,199,16,"M_conspicua",0.275273721302472,1.55358320477913,0.150020610296921,0.372174137741175,-0.0820332940373178,0.325876689048331,0.00327368111190096,-0.038342075943591,0.105498340164199,-0.102219583961192,0.00544660127565103,-0.0436916475300869,-0.0398934375254797,-0.159250244358794,0.03610409564481,-0.00879946799274886,0.0324881430011985,-0.0114529925908762,0.00930576951643039
"haageana",-97.4596111111111,18.4473888888889,"gbs","CC023",178,154,70,1800,283,64,219,195,153,198,152,491,108,4,92,242,14,199,16,"M_conspicua",0.275273721302472,1.55358320477913,0.150020610296921,0.372174137741175,-0.0820332940373178,0.325876689048331,0.00327368111190096,-0.038342075943591,0.105498340164199,-0.102219583961192,0.00544660127565103,-0.0436916475300869,-0.0398934375254797,-0.159250244358794,0.03610409564481,-0.00879946799274886,0.0324881430011985,-0.0114529925908762,0.00930576951643039
"haageana",-97.4596111111111,18.3333333333333,"gbs","CC024",202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,"M_meissneri",2.89180012072278,1.27269996013625,-0.305071691141431,-0.0526096250668253,0.507709367730967,-0.0806547410511408,-0.322842464788561,0.0948074418980839,-0.122578195008111,0.0266896302348209,0.103036379383141,0.00435390158803899,0.0220944054807936,-0.180197949703085,0.0175089895675761,0.0444457913715955,0.014832970043061,0.00982209465789454,0.0084239367374175
"haageana",-97.4935,18.2556666666667,"gbs","CC025",179,158,69,1907,288,60,228,197,153,200,152,536,127,4,93,265,17,219,21,"M_conspicua",0.195727605942995,0.713605823599328,-0.36343318671199,-0.607179717243984,-0.0232680009313756,0.364219175150765,0.0648146585206602,0.240692895985551,-0.0469708893300391,0.0331974969480637,0.0291430232243452,0.102658591079742,0.0278617658906866,-0.0622232218127155,0.0203528872360583,-0.0433979243076891,0.0168961469652548,0.0265750856754843,0.00863472414869039
"haageana",-97.4935,18.2556666666667,"gbs","CC025",179,158,69,1907,288,60,228,197,153,200,152,536,127,4,93,265,17,219,21,"M_conspicua",0.195727605942995,0.713605823599328,-0.36343318671199,-0.607179717243984,-0.0232680009313756,0.364219175150765,0.0648146585206602,0.240692895985551,-0.0469708893300391,0.0331974969480637,0.0291430232243452,0.102658591079742,0.0278617658906866,-0.0622232218127155,0.0203528872360583,-0.0433979243076891,0.0168961469652548,0.0265750856754843,0.00863472414869039
"haageana",-97.5009722222222,18.2879444444444,"gbs","CC026",193,158,69,1929,303,75,228,212,167,216,166,470,115,3,98,235,13,190,15,"M_meissneri",1.96215104559344,1.03153293134599,-0.58463864222176,-0.196361528644106,0.15010588358501,0.0942591065088453,-0.15497716697901,0.132382675231602,-0.0485894333058285,0.0467996315561311,0.0722277218871336,0.0538988875064528,0.00987724653892441,-0.106282904291369,0.0306537920600889,0.0153408912665967,0.014778288254141,-0.00880671721631947,-0.0152872384820273
"haageana",-97.4393888888889,18.4021111111111,"gbs","CC030",181,153,69,1856,287,67,220,191,155,202,155,501,115,4,94,245,14,198,16,"M_conspicua",0.657703589915577,1.3826184097769,0.205570098061905,-0.185545924025625,-0.27970391944707,0.290852422865837,-0.140956683504805,-0.0122940251476114,0.0496243079521959,-0.0574965975246235,-0.0487580973671716,-0.116854212964827,-0.0392411176368992,0.025114627704158,-0.106188889821389,-0.0141683525371382,0.0410533051205668,-0.0467958758575783,-0.00212961884527639
"haageana",-97.4393888888889,18.4021111111111,"gbs","CC030",181,153,69,1856,287,67,220,191,155,202,155,501,115,4,94,245,14,198,16,"M_conspicua",0.657703589915577,1.3826184097769,0.205570098061905,-0.185545924025625,-0.27970391944707,0.290852422865837,-0.140956683504805,-0.0122940251476114,0.0496243079521959,-0.0574965975246235,-0.0487580973671716,-0.116854212964827,-0.0392411176368992,0.025114627704158,-0.106188889821389,-0.0141683525371382,0.0410533051205668,-0.0467958758575783,-0.00212961884527639
"haageana",-97.4451388888889,18.3870833333333,"gbs","CC031",191,153,69,1897,298,77,221,210,166,213,165,461,109,3,98,230,12,186,14,"M_meissneri",1.96165856726209,1.39299835309907,-0.00431720960906234,0.00756188302249522,-0.106592329667018,0.142412133457809,-0.163155667469608,0.144800379445167,-0.0540144950952995,-0.0214849701596315,0.0624261266810552,-0.0347538822765488,-0.0264898805375268,-0.157904563464425,0.0400193315226333,0.0182733983448848,0.01457694994849,0.0077950711271896,-0.00989612930905689
"haageana",-97.4451388888889,18.3870833333333,"gbs","CC031",191,153,69,1897,298,77,221,210,166,213,165,461,109,3,98,230,12,186,14,"M_meissneri",1.96165856726209,1.39299835309907,-0.00431720960906234,0.00756188302249522,-0.106592329667018,0.142412133457809,-0.163155667469608,0.144800379445167,-0.0540144950952995,-0.0214849701596315,0.0624261266810552,-0.0347538822765488,-0.0264898805375268,-0.157904563464425,0.0400193315226333,0.0182733983448848,0.01457694994849,0.0077950711271896,-0.00989612930905689
"haageana",-97.4374444444445,18.3578333333333,"gbs","CC032",191,153,68,1912,298,76,222,209,165,213,164,474,113,3,98,235,12,189,14,"M_meissneri",2.0198547691749,1.28991088058347,0.000621049430654802,-0.479931573141664,-0.402893333380896,0.0997835051684688,-0.160723549677792,0.0053362254926157,-0.104239530905644,0.0469398311509274,0.108506314741945,-0.0553607387821399,0.0296138415965531,-0.12576144251789,0.00805883406396027,-0.0134687955903986,0.0179970059136994,0.00289013341837973,0.00194770661525646
"haageana",-97.4374444444445,18.3578333333333,"gbs","CC032",191,153,68,1912,298,76,222,209,165,213,164,474,113,3,98,235,12,189,14,"M_meissneri",2.0198547691749,1.28991088058347,0.000621049430654802,-0.479931573141664,-0.402893333380896,0.0997835051684688,-0.160723549677792,0.0053362254926157,-0.104239530905644,0.0469398311509274,0.108506314741945,-0.0553607387821399,0.0296138415965531,-0.12576144251789,0.00805883406396027,-0.0134687955903986,0.0179970059136994,0.00289013341837973,0.00194770661525646
"haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,"Haageana",-2.38971430617831,3.80437910382896,0.345365088954209,-0.184493041385711,-0.189492689771477,0.247660850127568,0.951650043746082,-0.515639565803417,0.725432275570569,-0.250741370541609,-0.324239668794097,0.0516507026793483,0.0366500659267101,0.00632809958581849,0.057254999670879,-0.0218748150354601,0.11319798609291,0.0325521905045046,-0.00554602150878727
"haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,"Haageana",-2.38971430617831,3.80437910382896,0.345365088954209,-0.184493041385711,-0.189492689771477,0.247660850127568,0.951650043746082,-0.515639565803417,0.725432275570569,-0.250741370541609,-0.324239668794097,0.0516507026793483,0.0366500659267101,0.00632809958581849,0.057254999670879,-0.0218748150354601,0.11319798609291,0.0325521905045046,-0.00554602150878727
"haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,"Haageana",-2.38971430617831,3.80437910382896,0.345365088954209,-0.184493041385711,-0.189492689771477,0.247660850127568,0.951650043746082,-0.515639565803417,0.725432275570569,-0.250741370541609,-0.324239668794097,0.0516507026793483,0.0366500659267101,0.00632809958581849,0.057254999670879,-0.0218748150354601,0.11319798609291,0.0325521905045046,-0.00554602150878727
"haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,"Haageana",-4.422109014888,4.17835672931453,2.30665215305653,-0.900588735176356,0.337496701735911,0.29529482594958,0.69957977866123,-0.150111590293669,0.730100704880519,-0.23467540257386,-0.504579262301575,0.0444251246330887,0.0686111993809467,0.0483960141245581,-0.0659773676034838,0.0251611500203213,0.0928549255974638,-0.0156028227729881,-0.0330954023299267
"haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,"Haageana",-4.422109014888,4.17835672931453,2.30665215305653,-0.900588735176356,0.337496701735911,0.29529482594958,0.69957977866123,-0.150111590293669,0.730100704880519,-0.23467540257386,-0.504579262301575,0.0444251246330887,0.0686111993809467,0.0483960141245581,-0.0659773676034838,0.0251611500203213,0.0928549255974638,-0.0156028227729881,-0.0330954023299267
"haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,"Haageana",-4.422109014888,4.17835672931453,2.30665215305653,-0.900588735176356,0.337496701735911,0.29529482594958,0.69957977866123,-0.150111590293669,0.730100704880519,-0.23467540257386,-0.504579262301575,0.0444251246330887,0.0686111993809467,0.0483960141245581,-0.0659773676034838,0.0251611500203213,0.0928549255974638,-0.0156028227729881,-0.0330954023299267
"haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,"Haageana",-3.91470186247574,2.66309930849883,-0.352028673544617,1.38347559855933,0.340902479510194,-1.97181668031616,-0.231860502403347,0.365048557866174,0.882411551319373,-0.321031638100489,-0.432193353109822,-0.191032788729831,0.0183097643849158,0.211641762648544,-0.00612587119126523,-0.0122109376233815,-0.0300606904904301,-0.0422633678149672,0.0241402822087644
"haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,"Haageana",-3.91470186247574,2.66309930849883,-0.352028673544617,1.38347559855933,0.340902479510194,-1.97181668031616,-0.231860502403347,0.365048557866174,0.882411551319373,-0.321031638100489,-0.432193353109822,-0.191032788729831,0.0183097643849158,0.211641762648544,-0.00612587119126523,-0.0122109376233815,-0.0300606904904301,-0.0422633678149672,0.0241402822087644
"haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,"Haageana",-3.91470186247574,2.66309930849883,-0.352028673544617,1.38347559855933,0.340902479510194,-1.97181668031616,-0.231860502403347,0.365048557866174,0.882411551319373,-0.321031638100489,-0.432193353109822,-0.191032788729831,0.0183097643849158,0.211641762648544,-0.00612587119126523,-0.0122109376233815,-0.0300606904904301,-0.0422633678149672,0.0241402822087644
"haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,"Acultingensis",-3.22869453687648,-5.60289950252359,6.83560756527673,-4.2115816212783,3.44542199142088,2.25398044776657,0.286165213465235,0.350708841049076,0.850891975524432,1.51239704088712,0.271425346200284,0.179586194912569,-0.389067543631588,-0.150858451389122,-0.00680769421367824,-0.0328959928192626,-0.034186417154774,0.0874856682565543,0.0153064386563618
"haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,"Acultingensis",-3.22869453687648,-5.60289950252359,6.83560756527673,-4.2115816212783,3.44542199142088,2.25398044776657,0.286165213465235,0.350708841049076,0.850891975524432,1.51239704088712,0.271425346200284,0.179586194912569,-0.389067543631588,-0.150858451389122,-0.00680769421367824,-0.0328959928192626,-0.034186417154774,0.0874856682565543,0.0153064386563618
"haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,"Acultingensis",-3.22869453687648,-5.60289950252359,6.83560756527673,-4.2115816212783,3.44542199142088,2.25398044776657,0.286165213465235,0.350708841049076,0.850891975524432,1.51239704088712,0.271425346200284,0.179586194912569,-0.389067543631588,-0.150858451389122,-0.00680769421367824,-0.0328959928192626,-0.034186417154774,0.0874856682565543,0.0153064386563618
"albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,"Huauclilla",0.989438955396925,-0.0521405037694466,-0.11933819722097,-0.832488602252449,0.334024729242523,-0.0873437439147753,0.073419318611817,-0.820853165879714,-0.013074950553547,-0.082098204982061,0.0224487736094297,-0.000681608653246777,-0.0916462157392763,0.0234613160921226,-0.0231683331751907,0.099643353096179,0.0259946027525798,-0.00247870987538619,0.010390125160136
"albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,"Huauclilla",0.989438955396925,-0.0521405037694466,-0.11933819722097,-0.832488602252449,0.334024729242523,-0.0873437439147753,0.073419318611817,-0.820853165879714,-0.013074950553547,-0.082098204982061,0.0224487736094297,-0.000681608653246777,-0.0916462157392763,0.0234613160921226,-0.0231683331751907,0.099643353096179,0.0259946027525798,-0.00247870987538619,0.010390125160136
"albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,"Huauclilla",0.989438955396925,-0.0521405037694466,-0.11933819722097,-0.832488602252449,0.334024729242523,-0.0873437439147753,0.073419318611817,-0.820853165879714,-0.013074950553547,-0.082098204982061,0.0224487736094297,-0.000681608653246777,-0.0916462157392763,0.0234613160921226,-0.0231683331751907,0.099643353096179,0.0259946027525798,-0.00247870987538619,0.010390125160136
"albilanata",-97.0601944444445,17.4676944444444,"gbs","CC037",178,161,69,1622,291,60,231,186,157,198,155,682,140,5,92,376,19,234,25,"Oaxacana",-0.695244084221241,-0.708979954175214,-0.0124928331020231,-0.222978257568985,-0.0651938392971327,-0.253659000755813,-0.0956058235503412,-0.545397673799643,-0.213849311045842,0.0049765137999265,0.128322575083472,-0.128254859429546,-0.163192858654088,0.0106846760991462,-0.0321384756231438,0.0541663650078707,-0.0211339286307525,-0.0104299962462078,-0.00898806907975895
"albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,"Oaxacana",-1.58594449408662,-1.1962612396153,0.558593138927931,0.578501808025221,-0.367123343653149,-0.200083119857121,-0.0560562235536348,-0.422245033889008,-0.284328234115641,0.00819318139195954,0.138794903543204,-0.186544616478273,-0.12688512598938,-0.0225210217204271,-0.0379358867712627,0.00227724309913292,-0.0209080163303976,-0.00838908000088045,-0.00557788876781088
"albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,"Oaxacana",-1.58594449408662,-1.1962612396153,0.558593138927931,0.578501808025221,-0.367123343653149,-0.200083119857121,-0.0560562235536348,-0.422245033889008,-0.284328234115641,0.00819318139195954,0.138794903543204,-0.186544616478273,-0.12688512598938,-0.0225210217204271,-0.0379358867712627,0.00227724309913292,-0.0209080163303976,-0.00838908000088045,-0.00557788876781088
"albilanata",-96.9384166666667,17.3440833333333,"gbs","CC040",172,159,70,1468,282,58,224,179,153,190,151,755,152,5,91,417,20,258,27,"Oaxacana",-1.58594449408662,-1.1962612396153,0.558593138927931,0.578501808025221,-0.367123343653149,-0.200083119857121,-0.0560562235536348,-0.422245033889008,-0.284328234115641,0.00819318139195954,0.138794903543204,-0.186544616478273,-0.12688512598938,-0.0225210217204271,-0.0379358867712627,0.00227724309913292,-0.0209080163303976,-0.00838908000088045,-0.00557788876781088
"albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,"Tehuantepec",3.56053596079967,-1.55354073344496,1.98276299737082,0.490508266888669,-0.286131428736828,0.419927773033648,0.328517782583597,-1.00553451156975,0.199386527247242,0.297757515310758,0.0146603815762168,0.176600904982023,-0.113142779256158,-0.12002623624437,-0.0613875388298742,-0.0252865461424527,0.118917813420757,0.0481506756543337,0.0123191540961438
"albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,"Tehuantepec",3.56053596079967,-1.55354073344496,1.98276299737082,0.490508266888669,-0.286131428736828,0.419927773033648,0.328517782583597,-1.00553451156975,0.199386527247242,0.297757515310758,0.0146603815762168,0.176600904982023,-0.113142779256158,-0.12002623624437,-0.0613875388298742,-0.0252865461424527,0.118917813420757,0.0481506756543337,0.0123191540961438
"albilanata",-96.1010833333333,16.6702777777778,"gbs","CC043",224,143,68,1660,324,114,210,235,200,243,200,701,156,4,96,389,13,238,13,"Tehuantepec",3.56053596079967,-1.55354073344496,1.98276299737082,0.490508266888669,-0.286131428736828,0.419927773033648,0.328517782583597,-1.00553451156975,0.199386527247242,0.297757515310758,0.0146603815762168,0.176600904982023,-0.113142779256158,-0.12002623624437,-0.0613875388298742,-0.0252865461424527,0.118917813420757,0.0481506756543337,0.0123191540961438
"albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,"Tehuantepec",7.25301603237938,-1.82598759359385,4.13189484034464,3.43005052044169,-1.30612409274086,-0.282708995411282,-0.444310102766166,0.274306996227564,0.254342695998322,0.136532179331582,-0.199613561534255,-0.0251471758339499,0.210004291070283,-0.192512926201828,-0.0379289610693047,0.157760135709342,0.242834574748751,0.0310549609349213,0.0628851308267839
"albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,"Tehuantepec",7.25301603237938,-1.82598759359385,4.13189484034464,3.43005052044169,-1.30612409274086,-0.282708995411282,-0.444310102766166,0.274306996227564,0.254342695998322,0.136532179331582,-0.199613561534255,-0.0251471758339499,0.210004291070283,-0.192512926201828,-0.0379289610693047,0.157760135709342,0.242834574748751,0.0310549609349213,0.0628851308267839
"albilanata",-95.4535833333333,16.4033333333333,"gbs","CC044",254,124,70,1476,338,161,177,262,232,270,232,684,182,0,114,439,3,195,3,"Tehuantepec",7.25301603237938,-1.82598759359385,4.13189484034464,3.43005052044169,-1.30612409274086,-0.282708995411282,-0.444310102766166,0.274306996227564,0.254342695998322,0.136532179331582,-0.199613561534255,-0.0251471758339499,0.210004291070283,-0.192512926201828,-0.0379289610693047,0.157760135709342,0.242834574748751,0.0310549609349213,0.0628851308267839
